Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,ListBucket,Requests-Tier1,playbackacp.com,9/1/17 0:00,10/1/17 0:00,260
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbackaclp.com,9/1/17 0:00,10/1/17 0:00,7884
AmazonS3,ReadACL,Requests-Tier2,playbacknacba.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,Requests-Tier2,playbackaclp.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,Requests-Tier2,playbackre.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacktappi.com,9/1/17 0:00,10/1/17 0:00,7524
AmazonS3,ListBucket,DataTransfer-Out-Bytes,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,7544
AmazonS3,ListBucket,Requests-Tier1,playbackaaj.com,9/1/17 0:00,10/1/17 0:00,64
AmazonS3,ListBucket,Requests-Tier1,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,64
AmazonS3,ListBucket,Requests-Tier1,tripleplay.playbacknow.com,9/1/17 0:00,10/1/17 0:00,48
AmazonS3,ReadACL,DataTransfer-Out-Bytes,tripleplay.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4828
AmazonS3,ReadACL,Requests-Tier2,playbacknrpa.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbackndsc.com,9/1/17 0:00,10/1/17 0:00,11008
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,4992
AmazonS3,ListBucket,DataTransfer-Out-Bytes,digitaldealer.playbacknow.com,9/1/17 0:00,10/1/17 0:00,7668
AmazonS3,ListBucket,Requests-Tier1,playbackaca.com,9/1/17 0:00,10/1/17 0:00,62
AmazonS3,ListBucket,Requests-Tier1,playbacknarme.com,9/1/17 0:00,10/1/17 0:00,64
AmazonS3,HeadBucket,Requests-Tier2,iplayback.com,9/1/17 0:00,10/1/17 0:00,10
AmazonS3,ReadACL,Requests-Tier2,playbackaca.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4828
AmazonS3,ReadACL,Requests-Tier2,playbacknetworker.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,10940
AmazonS3,ReadACL,Requests-Tier2,playbackndsc.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ListBucket,DataTransfer-Out-Bytes,nais.playbacknow.com,9/1/17 0:00,10/1/17 0:00,7564
AmazonS3,ListBucket,DataTransfer-Out-Bytes,iplaybacklive.com,9/1/17 0:00,10/1/17 0:00,5956
AmazonS3,GetObject,Requests-Tier2,playbacktappi.com,9/1/17 0:00,10/1/17 0:00,4564
AmazonS3,ListBucket,Requests-Tier1,playbackcore.com,9/1/17 0:00,10/1/17 0:00,51
AmazonS3,ListBucket,Requests-Tier1,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,48
AmazonS3,ReadACL,DataTransfer-Out-Bytes,acca.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4828
AmazonS3,ReadACL,Requests-Tier2,playbacknaspa.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbackclc.com,9/1/17 0:00,10/1/17 0:00,19023
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacknarme.com,9/1/17 0:00,10/1/17 0:00,7408
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacknatp.com,9/1/17 0:00,10/1/17 0:00,7396
AmazonS3,ListBucket,Requests-Tier1,playbacknar.com,9/1/17 0:00,10/1/17 0:00,65
AmazonS3,ListBucket,Requests-Tier1,playbackrims.com,9/1/17 0:00,10/1/17 0:00,48
